partition_path,partition_id,status,size_file_a_bytes,size_file_b_bytes,size_diff_bytes,sha256_file_a,sha256_file_b
Partitions/1942,1942,IDENTICAL,1096,1096,0,9bbca510533c164689f0d0299b01e4f8ac9dc0261e3bd39067a064c0977820d1,9bbca510533c164689f0d0299b01e4f8ac9dc0261e3bd39067a064c0977820d1
Partitions/1943,1943,IDENTICAL,2178,2178,0,0c90e60c36cee06e94e1e3e4e0345cb852e62f45390e9eabcd819dc32792db63,0c90e60c36cee06e94e1e3e4e0345cb852e62f45390e9eabcd819dc32792db63
Partitions/1945,1945,IDENTICAL,2405,2405,0,61f681a74b09d32641717ebecfdee510a6696997242dbeae92663c2c0e7e0987,61f681a74b09d32641717ebecfdee510a6696997242dbeae92663c2c0e7e0987
Partitions/1947,1947,IDENTICAL,764,764,0,b2c7fd2f48e738282350503714f50326c472a40e64ee2488c8c55e4cc3c4ccb7,b2c7fd2f48e738282350503714f50326c472a40e64ee2488c8c55e4cc3c4ccb7
Partitions/1948,1948,IDENTICAL,5647,5647,0,7dd6db5fa60c86b00cc5db12ab9959c701adbb84f81b7296fcbc81f6dcad2547,7dd6db5fa60c86b00cc5db12ab9959c701adbb84f81b7296fcbc81f6dcad2547
Partitions/1949,1949,IDENTICAL,24309,24309,0,e657e8d454ff753606b3845bfce05606362f1fb2c11b3f6d52dd692008fcebab,e657e8d454ff753606b3845bfce05606362f1fb2c11b3f6d52dd692008fcebab
Partitions/1950,1950,IDENTICAL,25844,25844,0,eae02b224cf1b60bd6b86a1c62e7bb915cc8a9604b8c097fa89c004e7db40934,eae02b224cf1b60bd6b86a1c62e7bb915cc8a9604b8c097fa89c004e7db40934
Partitions/1951,1951,IDENTICAL,1959,1959,0,d940c3bf2d7febaa064ac4f626c05cae4663834353b9da69344a969f95f479ac,d940c3bf2d7febaa064ac4f626c05cae4663834353b9da69344a969f95f479ac
Partitions/1952,1952,IDENTICAL,3088,3088,0,86bc70261590cb44a2d2bc2bd204e41c4085c27ba0988229d9e607e5fcf9f8e8,86bc70261590cb44a2d2bc2bd204e41c4085c27ba0988229d9e607e5fcf9f8e8
Partitions/1955,1955,IDENTICAL,797,797,0,d100c15f7069ab320ef6b8f0d8f9eb01f922327701e0cd12e1d4f59826c905ba,d100c15f7069ab320ef6b8f0d8f9eb01f922327701e0cd12e1d4f59826c905ba
Partitions/1957,1957,IDENTICAL,1365,1365,0,d1f6bb3177b855b778537b143372b00a964acc7a44cb3a49d237fec76f8e52de,d1f6bb3177b855b778537b143372b00a964acc7a44cb3a49d237fec76f8e52de
Partitions/1959,1959,IDENTICAL,1406,1406,0,caadb61193a6c5ada7dc61b129bfa1fdec922b4cd718ce3ea2e804983f2f8bba,caadb61193a6c5ada7dc61b129bfa1fdec922b4cd718ce3ea2e804983f2f8bba
Partitions/196,196,IDENTICAL,485657,485657,0,506e4f627ac8bbb5a8917d399f2c0f678d16b17a5c8b7d5c84ebdcf4a154d1e5,506e4f627ac8bbb5a8917d399f2c0f678d16b17a5c8b7d5c84ebdcf4a154d1e5
Partitions/1960,1960,IDENTICAL,748,748,0,c3fdb76da7c22d766157f9707497d3fb60778145dcca8d318a0a979649b0d267,c3fdb76da7c22d766157f9707497d3fb60778145dcca8d318a0a979649b0d267
Partitions/1961,1961,IDENTICAL,575,575,0,73ca63893407ede8d9a0f8ff729570960d5528eaa0b12634727f2266aaca4f7c,73ca63893407ede8d9a0f8ff729570960d5528eaa0b12634727f2266aaca4f7c
Partitions/1962,1962,IDENTICAL,1487,1487,0,a4ddfa2919e6c8a558942181c03b791ccf5e967bedd1bebbb52e170bbc1aad92,a4ddfa2919e6c8a558942181c03b791ccf5e967bedd1bebbb52e170bbc1aad92
Partitions/1963,1963,IDENTICAL,6769,6769,0,9966b5ee90aafb43f559753e7055b6001274794e93046100816c7829e8684fd0,9966b5ee90aafb43f559753e7055b6001274794e93046100816c7829e8684fd0
Partitions/1964,1964,IDENTICAL,1625,1625,0,d5d25c855cc027a1c371ea94ad28be9715790c5b0ac8b6fd7d875cba09f989fc,d5d25c855cc027a1c371ea94ad28be9715790c5b0ac8b6fd7d875cba09f989fc
Partitions/1966,1966,IDENTICAL,1008,1008,0,9517bdf00dd0b86771d6b1f32774cbca4de1b9b9eaac338ea0345bace8e0fd3a,9517bdf00dd0b86771d6b1f32774cbca4de1b9b9eaac338ea0345bace8e0fd3a
Partitions/1967,1967,IDENTICAL,1191,1191,0,916b0ad46d6e87ca044783efaa1cac0a1a3f9da70a4751ef4cfb668ffd1505ec,916b0ad46d6e87ca044783efaa1cac0a1a3f9da70a4751ef4cfb668ffd1505ec
Partitions/1968,1968,IDENTICAL,2958,2958,0,6a520c49b182683457490206d680e2972299f82c34914945889823014858a2ce,6a520c49b182683457490206d680e2972299f82c34914945889823014858a2ce
Partitions/197,197,IDENTICAL,299122,299122,0,6064415f282fd3f621946e7d10aadade9730ea170c4fbffc11c07732f2fe7cf5,6064415f282fd3f621946e7d10aadade9730ea170c4fbffc11c07732f2fe7cf5
Partitions/1972,1972,IDENTICAL,2804,2804,0,27eec3c2b79719c05011220a64bb18eda972d6d33e26c76889262a648436172b,27eec3c2b79719c05011220a64bb18eda972d6d33e26c76889262a648436172b
Partitions/1974,1974,IDENTICAL,1024,1024,0,8933361d8bb1243ee404ba9c8f5711f7f2773b53a83c588a55b5e23a9333772f,8933361d8bb1243ee404ba9c8f5711f7f2773b53a83c588a55b5e23a9333772f
Partitions/1975,1975,IDENTICAL,591,591,0,954a528860484f2639957d80d22ca9604864a82367dca314373ab2e5f740d77c,954a528860484f2639957d80d22ca9604864a82367dca314373ab2e5f740d77c
Partitions/1976,1976,IDENTICAL,1569,1569,0,ee7f10316afbaa3bda88f80aff1fad3181f530cbf92fc43c8395254688308e41,ee7f10316afbaa3bda88f80aff1fad3181f530cbf92fc43c8395254688308e41
Partitions/1977,1977,IDENTICAL,8060,8060,0,02ed8daa17c02da0ddaa6be2276d17f44e687335effae778a9ed66da04345fd3,02ed8daa17c02da0ddaa6be2276d17f44e687335effae778a9ed66da04345fd3
Partitions/198,198,IDENTICAL,1739,1739,0,513739fdfc0f50f855149bd4d238ea31663c355268e29d000cb9baa8253f29db,513739fdfc0f50f855149bd4d238ea31663c355268e29d000cb9baa8253f29db
Partitions/1986,1986,IDENTICAL,168112,168112,0,5eb954a93ceac92379c2d64ff32ac1bff9d306188f2a94e13d139fe8510c9d09,5eb954a93ceac92379c2d64ff32ac1bff9d306188f2a94e13d139fe8510c9d09
Partitions/1988,1988,IDENTICAL,692663,692663,0,8577b8fe305267354a4a522bd6daa4382d90bd48948c4d5fc7ed8cfd133af5b2,8577b8fe305267354a4a522bd6daa4382d90bd48948c4d5fc7ed8cfd133af5b2
Partitions/1990,1990,IDENTICAL,1128,1128,0,3cde4c26db10e24634841cedf6cf8f5e59540c5cf858db94768a0cd9c0e72176,3cde4c26db10e24634841cedf6cf8f5e59540c5cf858db94768a0cd9c0e72176
Partitions/1992,1992,IDENTICAL,2349,2349,0,03a5cf766e4ba482052de24762f2df24394aac9b5d00aa14f113392d664628e3,03a5cf766e4ba482052de24762f2df24394aac9b5d00aa14f113392d664628e3
Partitions/1993,1993,IDENTICAL,675,675,0,e09696145ec1f7d5545a78a55507b4b99e7d991e8568490b85c6b8207518086d,e09696145ec1f7d5545a78a55507b4b99e7d991e8568490b85c6b8207518086d
Partitions/1994,1994,IDENTICAL,789,789,0,577af3f1ade73d2b0dfae441b22235c56098baf3bbbbfcd33853b5457ed93b66,577af3f1ade73d2b0dfae441b22235c56098baf3bbbbfcd33853b5457ed93b66
Partitions/1995,1995,IDENTICAL,2706,2706,0,82e913fc6504b5cb0cef653befe6e9ef7be81adb00fd962d3685ffa2d86361c9,82e913fc6504b5cb0cef653befe6e9ef7be81adb00fd962d3685ffa2d86361c9
Partitions/1997,1997,IDENTICAL,3340,3340,0,65fe7aff3d470e658f021da7df024c95eed1247efade5e5465162b66c9656c6a,65fe7aff3d470e658f021da7df024c95eed1247efade5e5465162b66c9656c6a
Partitions/1998,1998,IDENTICAL,3454,3454,0,be5546a7a7bfea5b88c131f294948703affc3304d489ab7498db60b42a7d2ba9,be5546a7a7bfea5b88c131f294948703affc3304d489ab7498db60b42a7d2ba9
Partitions/1999,1999,IDENTICAL,1723,1723,0,9c6a7a684d4bf790b63f8665dda9b0590057237020c54a0f4ea1119b1c7f7caf,9c6a7a684d4bf790b63f8665dda9b0590057237020c54a0f4ea1119b1c7f7caf
Partitions/2,2,IDENTICAL,544,544,0,14c41792b4346f84eee4d71ac3022e37f0b611d875d91453be5f09d4f632458e,14c41792b4346f84eee4d71ac3022e37f0b611d875d91453be5f09d4f632458e
Partitions/2000,2000,IDENTICAL,14162,14162,0,5520d93499e4c621fde0b9971cc2a7a3a753514260ef45de889efc00a47f8ae5,5520d93499e4c621fde0b9971cc2a7a3a753514260ef45de889efc00a47f8ae5
Partitions/2001,2001,IDENTICAL,1350,1350,0,956eff6577acc03d0c1ef1de48ee89e390a28104f0ccedbf8cb655faa94bebeb,956eff6577acc03d0c1ef1de48ee89e390a28104f0ccedbf8cb655faa94bebeb
Partitions/2002,2002,IDENTICAL,15430,15430,0,b335faa98551e512ad2e2eb37a77f42f755717dc8103142410299729104adcaa,b335faa98551e512ad2e2eb37a77f42f755717dc8103142410299729104adcaa
Partitions/2004,2004,IDENTICAL,748,748,0,e5a1efe620e6b062032c9d55582beb81f9c6170f72923447908dfa32197b76db,e5a1efe620e6b062032c9d55582beb81f9c6170f72923447908dfa32197b76db
Partitions/2005,2005,IDENTICAL,187559,187559,0,8fffbfa55d79ca25e351a4eb569368c02f3af404c04b830883a38e2020d8c09e,8fffbfa55d79ca25e351a4eb569368c02f3af404c04b830883a38e2020d8c09e
Partitions/2008,2008,IDENTICAL,691,691,0,f86ec5d41c84bf78a3b528b9443ad9bd104b550797fd3adba2c8e22dd83e04a0,f86ec5d41c84bf78a3b528b9443ad9bd104b550797fd3adba2c8e22dd83e04a0
Partitions/2011,2011,IDENTICAL,1552,1552,0,7ddb7eb182af1907522097d9088e54e4531d0c6a27c449f8db9e665b43056a97,7ddb7eb182af1907522097d9088e54e4531d0c6a27c449f8db9e665b43056a97
Partitions/2012,2012,IDENTICAL,1286,1286,0,3861352873f13b83d3d9d83b674efebf47ae891000142f6ca080a09d77c0bca2,3861352873f13b83d3d9d83b674efebf47ae891000142f6ca080a09d77c0bca2
Partitions/2014,2014,IDENTICAL,51431,51431,0,9aa317c91977798352a7860c1af474586a041ffa196ba8d9cb74b9dd7268fe19,9aa317c91977798352a7860c1af474586a041ffa196ba8d9cb74b9dd7268fe19
Partitions/2016,2016,IDENTICAL,3064,3064,0,81f446a9ac09aa6f0035bb49e91748a258c4c964c67bd947207ef4664fe6a7fa,81f446a9ac09aa6f0035bb49e91748a258c4c964c67bd947207ef4664fe6a7fa
Partitions/2017,2017,IDENTICAL,1544,1544,0,cb53e7a4afa49d1e3ca90138f1262128a5bc3bb78ad45e5b417dec825ba6dd46,cb53e7a4afa49d1e3ca90138f1262128a5bc3bb78ad45e5b417dec825ba6dd46
Partitions/2018,2018,IDENTICAL,8312,8312,0,74997406e7dd670633bc9754383f537f98828ac234cdbc278b97a14b26ddbbfb,74997406e7dd670633bc9754383f537f98828ac234cdbc278b97a14b26ddbbfb
Partitions/202,202,IDENTICAL,642,642,0,624080843daf195670ea4b00cb7c082156b58c090ced4a969dcdb6a21e29cb91,624080843daf195670ea4b00cb7c082156b58c090ced4a969dcdb6a21e29cb91
Partitions/2020,2020,IDENTICAL,5265,5265,0,96e15edcafdfce87bab83b7f01189ef695c2b23e323895319402431095e28e9a,96e15edcafdfce87bab83b7f01189ef695c2b23e323895319402431095e28e9a
Partitions/2022,2022,IDENTICAL,134906,134906,0,d265bd99e59524004dae9cf4e0e37f0d10af41f3fd25c60368d7ccb6af15128b,d265bd99e59524004dae9cf4e0e37f0d10af41f3fd25c60368d7ccb6af15128b
Partitions/2023,2023,IDENTICAL,13910,13910,0,bb8a0d4e2799af915e005136691c4eceee4fe751291ed22bfb7ceb9e07f36de2,bb8a0d4e2799af915e005136691c4eceee4fe751291ed22bfb7ceb9e07f36de2
Partitions/2025,2025,IDENTICAL,4280,4280,0,286b7e2cb649736084206b58a3c9ed2b504a07d950200df3ae187c7ad691571f,286b7e2cb649736084206b58a3c9ed2b504a07d950200df3ae187c7ad691571f
Partitions/2027,2027,IDENTICAL,7102,7102,0,f48f5ab578760442a854d9e856d10737e41b22dfd116f88f080ad00783990c9a,f48f5ab578760442a854d9e856d10737e41b22dfd116f88f080ad00783990c9a
Partitions/2030,2030,IDENTICAL,258949,258949,0,5e8082a87eb8bc7a9a7c797fdfe46ec467142cb959f910b76c27cce5729285f4,5e8082a87eb8bc7a9a7c797fdfe46ec467142cb959f910b76c27cce5729285f4
Partitions/2032,2032,IDENTICAL,39661,39661,0,01943a6c706893a698447eb2a99456912f92332c9e02e2806ccae5be9bcd3eca,01943a6c706893a698447eb2a99456912f92332c9e02e2806ccae5be9bcd3eca
Partitions/2033,2033,IDENTICAL,2145,2145,0,862a13264bd77aef793ce60135bc81e988db1d94e10071f6dbe4e1ffdee1fdb8,862a13264bd77aef793ce60135bc81e988db1d94e10071f6dbe4e1ffdee1fdb8
Partitions/2034,2034,IDENTICAL,10474,10474,0,c2e477f3482a9467613d5011d3419141421cbd604edb799e1d3e3255811d2625,c2e477f3482a9467613d5011d3419141421cbd604edb799e1d3e3255811d2625
Partitions/2036,2036,IDENTICAL,813,813,0,3a3654ca573735b81a524fd0cd711f3c5ff92333a6c9aae4fe5e6c65c183b67f,3a3654ca573735b81a524fd0cd711f3c5ff92333a6c9aae4fe5e6c65c183b67f
Partitions/2037,2037,IDENTICAL,79346,79346,0,d6d51f865cf9feefdc79ba1b013768cd9ffb2037ed03b54db29d70366e8277d1,d6d51f865cf9feefdc79ba1b013768cd9ffb2037ed03b54db29d70366e8277d1
Partitions/2038,2038,IDENTICAL,27891,27891,0,28788fb9de5454f09ee24f36b0c256cdc43c3446fc069d84eb1e9bbb7ccc2d0c,28788fb9de5454f09ee24f36b0c256cdc43c3446fc069d84eb1e9bbb7ccc2d0c
Partitions/2039,2039,IDENTICAL,11205,11205,0,f6e55d56843b6191accd245488643f57fa5082229ff0472303f57daecc978580,f6e55d56843b6191accd245488643f57fa5082229ff0472303f57daecc978580
Partitions/2040,2040,IDENTICAL,1096,1096,0,e7740be75dd1ede7309eb6d9c9ee811f5d95e1576f2bed4c21671a82b47b504a,e7740be75dd1ede7309eb6d9c9ee811f5d95e1576f2bed4c21671a82b47b504a
Partitions/2042,2042,IDENTICAL,821,821,0,5b2a7ceba5abb527abf2c00de01b1ec29950ccdeb55e1eddd3a1005604f957a9,5b2a7ceba5abb527abf2c00de01b1ec29950ccdeb55e1eddd3a1005604f957a9
Partitions/2044,2044,IDENTICAL,3080,3080,0,f27bfe87b834d499b626bb07625e505daaf8a65ab23ca1de2ccb2e393b32cab4,f27bfe87b834d499b626bb07625e505daaf8a65ab23ca1de2ccb2e393b32cab4
Partitions/2045,2045,IDENTICAL,164530,164530,0,7d74bb9ef4ce4073346f9e5b577f27d19b3a49177099302b7b9306a0ae5ebc52,7d74bb9ef4ce4073346f9e5b577f27d19b3a49177099302b7b9306a0ae5ebc52
Partitions/2046,2046,IDENTICAL,575,575,0,e22aa3c63fd3f217a1df557e18bc5a52d391f1b8d6c6bdc7f2804ca2168587bd,e22aa3c63fd3f217a1df557e18bc5a52d391f1b8d6c6bdc7f2804ca2168587bd
Partitions/2047,2047,IDENTICAL,37614,37614,0,d444cebeece46f0d987c925c74ee1f74f412f3c564f4171702028bd4e180c2b1,d444cebeece46f0d987c925c74ee1f74f412f3c564f4171702028bd4e180c2b1
Partitions/2048,2048,IDENTICAL,1552,1552,0,61247f5ecc6f2417d3de309248ac6426ef19200f9824a7367fb2b44d5d0b2222,61247f5ecc6f2417d3de309248ac6426ef19200f9824a7367fb2b44d5d0b2222
Partitions/2049,2049,IDENTICAL,55525,55525,0,d671a825fe4dbd60029aaec738b5268ad5b7ae38b83587e4caa2db775aa26d24,d671a825fe4dbd60029aaec738b5268ad5b7ae38b83587e4caa2db775aa26d24
Partitions/2050,2050,IDENTICAL,6769,6769,0,469b15ae6ce4bc9e266e52f4aaba5db757e37d7fd6d476702fcfb8cc0e5d17cb,469b15ae6ce4bc9e266e52f4aaba5db757e37d7fd6d476702fcfb8cc0e5d17cb
Partitions/2051,2051,IDENTICAL,11449,11449,0,b08c1e57fb2595d0ef7ef4f048ebde6a463d94580a01927de1393d9d617c9cfd,b08c1e57fb2595d0ef7ef4f048ebde6a463d94580a01927de1393d9d617c9cfd
Partitions/2053,2053,IDENTICAL,13553,13553,0,0d074841124cfb3cb937437239e56e86c1678895b39e906cf6d362625267a81b,0d074841124cfb3cb937437239e56e86c1678895b39e906cf6d362625267a81b
Partitions/2054,2054,IDENTICAL,87511,87511,0,a7d796914ebd16311d267e845afe7305225fb51c1adbe07624a40316924e0500,a7d796914ebd16311d267e845afe7305225fb51c1adbe07624a40316924e0500
Partitions/2055,2055,IDENTICAL,650,650,0,dbb5813e25d5ab23cb452aafb8b0f09d2fcd7a6f60d9fef054e65a7b4ac8000e,dbb5813e25d5ab23cb452aafb8b0f09d2fcd7a6f60d9fef054e65a7b4ac8000e
Partitions/2056,2056,IDENTICAL,3860,3860,0,902ad68efff399e332057c1f9fedc6c36a26659a83dd01aa951b28da0519b354,902ad68efff399e332057c1f9fedc6c36a26659a83dd01aa951b28da0519b354
Partitions/2057,2057,IDENTICAL,3819,3819,0,a300752ff6513e199034eb9b5f2e9f6340cfddb38fc83ff5c249050de0f8d750,a300752ff6513e199034eb9b5f2e9f6340cfddb38fc83ff5c249050de0f8d750
Partitions/2058,2058,IDENTICAL,1885,1885,0,f52dd525703cba52bda29068586c6bd29517f24747138b629b000a60564593a7,f52dd525703cba52bda29068586c6bd29517f24747138b629b000a60564593a7
Partitions/2059,2059,IDENTICAL,3917,3917,0,ab3714d58476541dbd847bca63c6a952b9cf6cecbbcf3ac644663ef686a5485d,ab3714d58476541dbd847bca63c6a952b9cf6cecbbcf3ac644663ef686a5485d
Partitions/2061,2061,IDENTICAL,5460,5460,0,e7ca7f4e1b43a3fd9a099fcb4329c39d61fba43253473f32a693399b52342103,e7ca7f4e1b43a3fd9a099fcb4329c39d61fba43253473f32a693399b52342103
Partitions/2062,2062,IDENTICAL,9434,9434,0,96f92809f119d809222f3382528f2cc45c43a5cc35c20e715968875d03b78b2c,96f92809f119d809222f3382528f2cc45c43a5cc35c20e715968875d03b78b2c
Partitions/2063,2063,IDENTICAL,17656,17656,0,b36c5b554769c44854e3b24840edaafa55970b27328f874e53fdde61dc8ddf89,b36c5b554769c44854e3b24840edaafa55970b27328f874e53fdde61dc8ddf89
Partitions/2065,2065,IDENTICAL,234385,234385,0,958cdcf54ce567a5eeb72902239dee17173fc0bfd47ac8a815a0d013ab5f2b08,958cdcf54ce567a5eeb72902239dee17173fc0bfd47ac8a815a0d013ab5f2b08
Partitions/2067,2067,IDENTICAL,36079,36079,0,f5a481c0c776901de094669a6e1a259fa46d9b5f6d3dd3875c1fa1270cb9dea6,f5a481c0c776901de094669a6e1a259fa46d9b5f6d3dd3875c1fa1270cb9dea6
Partitions/2069,2069,IDENTICAL,2194,2194,0,f49d6e257f84c32643ca0e0802506d738b64aa73bf9a646f9d40d04fa38c4054,f49d6e257f84c32643ca0e0802506d738b64aa73bf9a646f9d40d04fa38c4054
Partitions/207,207,IDENTICAL,270413,270413,0,b3ec2799091ffd1106c922af3ae7ed18e29b776777f08e314c4b17e3238f26df,b3ec2799091ffd1106c922af3ae7ed18e29b776777f08e314c4b17e3238f26df
Partitions/2071,2071,IDENTICAL,1016,1016,0,40435c189b4ac28f6d8a230679d02f37190717bfd3c62accf8b937b6ccf7677e,40435c189b4ac28f6d8a230679d02f37190717bfd3c62accf8b937b6ccf7677e
Partitions/2072,2072,IDENTICAL,1504,1504,0,d03be17dfdb47afbfbbca90985e4b45a3011ed64e7dfaecef600549e01926415,d03be17dfdb47afbfbbca90985e4b45a3011ed64e7dfaecef600549e01926415
Partitions/2074,2074,IDENTICAL,845,845,0,4576f0081296ab8ef65bc83b9d7fdff5ae9a528fd0b46ff1dce4d8ab62b51fad,4576f0081296ab8ef65bc83b9d7fdff5ae9a528fd0b46ff1dce4d8ab62b51fad
Partitions/2076,2076,IDENTICAL,100304,100304,0,9d8de74c59b4312e0629b2dc9405bd9dc9fa83ca2b29b5d3d7c93f87b4beceec,9d8de74c59b4312e0629b2dc9405bd9dc9fa83ca2b29b5d3d7c93f87b4beceec
Partitions/2077,2077,IDENTICAL,7500,7500,0,2eaf6c05bd0a6d6c05c82dd50d97c44522c0abb546aeb567626f318ff79ce44d,2eaf6c05bd0a6d6c05c82dd50d97c44522c0abb546aeb567626f318ff79ce44d
Partitions/2079,2079,IDENTICAL,1159,1159,0,377c2bf48eadc2773ca254153eecbd83c7826610a9a6f0799f8a05fe0be24fb4,377c2bf48eadc2773ca254153eecbd83c7826610a9a6f0799f8a05fe0be24fb4
Partitions/2080,2080,IDENTICAL,20726,20726,0,a33e538304107dd5f27c55b772ff85eef16dc57e417ce274a45b3a38153664eb,a33e538304107dd5f27c55b772ff85eef16dc57e417ce274a45b3a38153664eb
Partitions/2081,2081,IDENTICAL,56549,56549,0,3faae90f3cc4f2d27553c35b0490b9b8ec48793c32e045139f3bba74cdc68b50,3faae90f3cc4f2d27553c35b0490b9b8ec48793c32e045139f3bba74cdc68b50
Partitions/2082,2082,IDENTICAL,1536,1536,0,0a13405c153335d63baeb8ac004298a206cde6d77c6620390bee8d23ce05dbbd,0a13405c153335d63baeb8ac004298a206cde6d77c6620390bee8d23ce05dbbd
Partitions/2083,2083,IDENTICAL,1634,1634,0,4acb3ad28ed37e9b6c2fe778e28b677cc0a4f364884561cc6584715c82f02933,4acb3ad28ed37e9b6c2fe778e28b677cc0a4f364884561cc6584715c82f02933
Partitions/2084,2084,IDENTICAL,27379,27379,0,804e7b270457dfe7b310da894d734fab002f446670e2cc2b8342d1b3f759aada,804e7b270457dfe7b310da894d734fab002f446670e2cc2b8342d1b3f759aada
Partitions/2085,2085,IDENTICAL,21238,21238,0,9e04ffe3140c51e326e19c12bf3609f1bc54df1437bbd6a3d2d8140d29e94568,9e04ffe3140c51e326e19c12bf3609f1bc54df1437bbd6a3d2d8140d29e94568
Partitions/2086,2086,IDENTICAL,3730,3730,0,093cb081b47dc99cb8a3987fd4ba246dbc1ce2ef2b1874939e91e82eae9ddf53,093cb081b47dc99cb8a3987fd4ba246dbc1ce2ef2b1874939e91e82eae9ddf53
Partitions/2087,2087,IDENTICAL,19703,19703,0,85b3e4849d8d2e5de436bacfcf1829bd16fbe2e5a231068b06b5465666e16c23,85b3e4849d8d2e5de436bacfcf1829bd16fbe2e5a231068b06b5465666e16c23
Partitions/2088,2088,IDENTICAL,2844,2844,0,c6d547dd39532cb2d932964b927710dcbdc455910c1c37ef261c8819e7b53cf2,c6d547dd39532cb2d932964b927710dcbdc455910c1c37ef261c8819e7b53cf2
Partitions/2089,2089,IDENTICAL,8231,8231,0,1ba0c2d62e4818bee425d3d14cbdd7e834917d03b60a2014b0bce68f83e6e4dc,1ba0c2d62e4818bee425d3d14cbdd7e834917d03b60a2014b0bce68f83e6e4dc
Partitions/2090,2090,IDENTICAL,5745,5745,0,18df08d7fc1c8b839bf82938c6c9ee3dc4ba646456d461ba6a426504962a8ba9,18df08d7fc1c8b839bf82938c6c9ee3dc4ba646456d461ba6a426504962a8ba9
Partitions/2091,2091,IDENTICAL,1552,1552,0,b35a2731f6c51586b1d36fbda9feb71fcd7dcf292717168e301b6431d39ac3f6,b35a2731f6c51586b1d36fbda9feb71fcd7dcf292717168e301b6431d39ac3f6
Partitions/2092,2092,IDENTICAL,6102,6102,0,0863c8ccdc932302a84d0cf672ca527694293999759614d2dbc151f009b5982e,0863c8ccdc932302a84d0cf672ca527694293999759614d2dbc151f009b5982e
Partitions/2093,2093,IDENTICAL,9417,9417,0,c4316ff8935a74ec6d3c632faca22a8bef2fd042f9fb8ad1bb02edf34b6d663f,c4316ff8935a74ec6d3c632faca22a8bef2fd042f9fb8ad1bb02edf34b6d663f
Partitions/2094,2094,IDENTICAL,9352,9352,0,7b92aa090ba261998b34528b631acfcf1fc9e2c8b3b9b832b9b1a4d5cf12df15,7b92aa090ba261998b34528b631acfcf1fc9e2c8b3b9b832b9b1a4d5cf12df15
Partitions/2096,2096,IDENTICAL,7662,7662,0,553cb3f3a36cd6e30ccb77fa29353e1d1a59ced19c5674dd4457498899339f59,553cb3f3a36cd6e30ccb77fa29353e1d1a59ced19c5674dd4457498899339f59
Partitions/2097,2097,IDENTICAL,10669,10669,0,7165b1f71859f62f216c28ec2c190982892ba54b81cd3abe9f8a1e59901e6cbb,7165b1f71859f62f216c28ec2c190982892ba54b81cd3abe9f8a1e59901e6cbb
Partitions/2098,2098,IDENTICAL,5047,5047,0,8e37e6d6ebf4dc2da9387c0404190b3be4cf0873a9dafb7544117435bc0a5be4,8e37e6d6ebf4dc2da9387c0404190b3be4cf0873a9dafb7544117435bc0a5be4
Partitions/2099,2099,IDENTICAL,10514,10514,0,3d90e843b3e70f0c760cf19ada39b158371c116f1d88f4fe63b8bfb525aadb1a,3d90e843b3e70f0c760cf19ada39b158371c116f1d88f4fe63b8bfb525aadb1a
Partitions/21,21,IDENTICAL,1096,1096,0,08d74d786ee9f0b2d13ebbd00547283f8a429c56d4a9c58ade1138725425b47c,08d74d786ee9f0b2d13ebbd00547283f8a429c56d4a9c58ade1138725425b47c
Partitions/2101,2101,IDENTICAL,16161,16161,0,5b8071c9274e2d1a77195cb3607b891c784741b11362b4b22e92c2afef4b7dc5,5b8071c9274e2d1a77195cb3607b891c784741b11362b4b22e92c2afef4b7dc5
Partitions/2102,2102,IDENTICAL,12480,12480,0,181f4584869af7aaa1c2c0e561a0496b169cdfc72834a8a58713ee49d6c1bc08,181f4584869af7aaa1c2c0e561a0496b169cdfc72834a8a58713ee49d6c1bc08
Partitions/2104,2104,IDENTICAL,189094,189094,0,84b5cb07b9cbbc103e35226113a8d13c861ceadf3f662ad0c484f08dfa0162d1,84b5cb07b9cbbc103e35226113a8d13c861ceadf3f662ad0c484f08dfa0162d1
Partitions/2105,2105,IDENTICAL,687034,687034,0,436f834de1f3c133b8edcbef80e4a621c62b2283f0f65db08bb6e8a37eebcb31,436f834de1f3c133b8edcbef80e4a621c62b2283f0f65db08bb6e8a37eebcb31
Partitions/2107,2107,IDENTICAL,185000,185000,0,fa8b5b16d9c33a6d6e900bb6dd8876f5ea50f0ca23b2966bb636488ad4ea9805,fa8b5b16d9c33a6d6e900bb6dd8876f5ea50f0ca23b2966bb636488ad4ea9805
Partitions/2109,2109,IDENTICAL,1991,1991,0,223ca4e8366610f84bf0a00397159304779da832016039fe0490917bba16229c,223ca4e8366610f84bf0a00397159304779da832016039fe0490917bba16229c
Partitions/211,211,IDENTICAL,659,659,0,bc8c8f73627fc790728c9e7750dcd363522b04434ac19e5824673a6d9a9c8734,bc8c8f73627fc790728c9e7750dcd363522b04434ac19e5824673a6d9a9c8734
Partitions/2110,2110,IDENTICAL,4663,4663,0,01a179a530744db157c81e13dcff36283c13d1834e39b2177ffe106937f82b49,01a179a530744db157c81e13dcff36283c13d1834e39b2177ffe106937f82b49
Partitions/2115,2115,IDENTICAL,821,821,0,a5b5ff648c415c3ddf3a4e12f44b794fe44b70a7728cf97e9f18e4da7873e01d,a5b5ff648c415c3ddf3a4e12f44b794fe44b70a7728cf97e9f18e4da7873e01d
